date,sku,demand,lead_time_days,unit_cost
2018-07-31,CONN-C310-HARNESS,816,30,3.2
2018-08-01,CONN-C310-HARNESS,925,30,3.2
2018-08-02,CONN-C310-HARNESS,934,30,3.2
2018-08-03,CONN-C310-HARNESS,789,30,3.2
2018-08-04,CONN-C310-HARNESS,675,30,3.2
2018-08-05,CONN-C310-HARNESS,679,30,3.2
2018-08-06,CONN-C310-HARNESS,884,30,3.2
2018-08-07,CONN-C310-HARNESS,970,30,3.2
2018-08-08,CONN-C310-HARNESS,963,30,3.2
2018-08-09,CONN-C310-HARNESS,906,30,3.2
2018-08-10,CONN-C310-HARNESS,875,30,3.2
2018-08-11,CONN-C310-HARNESS,576,30,3.2
2018-08-12,CONN-C310-HARNESS,628,30,3.2
2018-08-13,CONN-C310-HARNESS,931,30,3.2
2018-08-14,CONN-C310-HARNESS,881,30,3.2
2018-08-15,CONN-C310-HARNESS,778,30,3.2
2018-08-16,CONN-C310-HARNESS,968,30,3.2
2018-08-17,CONN-C310-HARNESS,909,30,3.2
2018-08-18,CONN-C310-HARNESS,608,30,3.2
2018-08-19,CONN-C310-HARNESS,675,30,3.2
2018-08-20,CONN-C310-HARNESS,981,30,3.2
2018-08-21,CONN-C310-HARNESS,743,30,3.2
2018-08-22,CONN-C310-HARNESS,921,30,3.2
2018-08-23,CONN-C310-HARNESS,818,30,3.2
2018-08-24,CONN-C310-HARNESS,924,30,3.2
2018-08-25,CONN-C310-HARNESS,634,30,3.2
2018-08-26,CONN-C310-HARNESS,662,30,3.2
2018-08-27,CONN-C310-HARNESS,868,30,3.2
2018-08-28,CONN-C310-HARNESS,792,30,3.2
2018-08-29,CONN-C310-HARNESS,870,30,3.2
2018-08-30,CONN-C310-HARNESS,917,30,3.2
2018-08-31,CONN-C310-HARNESS,950,30,3.2
2018-09-01,CONN-C310-HARNESS,561,30,3.2
2018-09-02,CONN-C310-HARNESS,682,30,3.2
2018-09-03,CONN-C310-HARNESS,858,30,3.2
2018-09-04,CONN-C310-HARNESS,913,30,3.2
2018-09-05,CONN-C310-HARNESS,864,30,3.2
2018-09-06,CONN-C310-HARNESS,902,30,3.2
2018-09-07,CONN-C310-HARNESS,941,30,3.2
2018-09-08,CONN-C310-HARNESS,556,30,3.2
2018-09-09,CONN-C310-HARNESS,586,30,3.2
2018-09-10,CONN-C310-HARNESS,901,30,3.2
2018-09-11,CONN-C310-HARNESS,1022,30,3.2
2018-09-12,CONN-C310-HARNESS,842,30,3.2
2018-09-13,CONN-C310-HARNESS,1002,30,3.2
2018-09-14,CONN-C310-HARNESS,999,30,3.2
2018-09-15,CONN-C310-HARNESS,617,30,3.2
2018-09-16,CONN-C310-HARNESS,605,30,3.2
2018-09-17,CONN-C310-HARNESS,850,30,3.2
2018-09-18,CONN-C310-HARNESS,884,30,3.2
2018-09-19,CONN-C310-HARNESS,810,30,3.2
2018-09-20,CONN-C310-HARNESS,883,30,3.2
2018-09-21,CONN-C310-HARNESS,969,30,3.2
2018-09-22,CONN-C310-HARNESS,587,30,3.2
2018-09-23,CONN-C310-HARNESS,607,30,3.2
2018-09-24,CONN-C310-HARNESS,792,30,3.2
2018-09-25,CONN-C310-HARNESS,905,30,3.2
2018-09-26,CONN-C310-HARNESS,899,30,3.2
2018-09-27,CONN-C310-HARNESS,888,30,3.2
2018-09-28,CONN-C310-HARNESS,872,30,3.2
2018-09-29,CONN-C310-HARNESS,602,30,3.2
2018-09-30,CONN-C310-HARNESS,646,30,3.2
2018-10-01,CONN-C310-HARNESS,881,30,3.2
2018-10-02,CONN-C310-HARNESS,900,30,3.2
2018-10-03,CONN-C310-HARNESS,894,30,3.2
2018-10-04,CONN-C310-HARNESS,943,30,3.2
2018-10-05,CONN-C310-HARNESS,919,30,3.2
2018-10-06,CONN-C310-HARNESS,627,30,3.2
2018-10-07,CONN-C310-HARNESS,700,30,3.2
2018-10-08,CONN-C310-HARNESS,903,30,3.2
2018-10-09,CONN-C310-HARNESS,952,30,3.2
2018-10-10,CONN-C310-HARNESS,913,30,3.2
2018-10-11,CONN-C310-HARNESS,778,30,3.2
2018-10-12,CONN-C310-HARNESS,951,30,3.2
2018-10-13,CONN-C310-HARNESS,622,30,3.2
2018-10-14,CONN-C310-HARNESS,612,30,3.2
2018-10-15,CONN-C310-HARNESS,893,30,3.2
2018-10-16,CONN-C310-HARNESS,859,30,3.2
2018-10-17,CONN-C310-HARNESS,890,30,3.2
2018-10-18,CONN-C310-HARNESS,844,30,3.2
2018-10-19,CONN-C310-HARNESS,947,30,3.2
2018-10-20,CONN-C310-HARNESS,607,30,3.2
2018-10-21,CONN-C310-HARNESS,592,30,3.2
2018-10-22,CONN-C310-HARNESS,825,30,3.2
2018-10-23,CONN-C310-HARNESS,890,30,3.2
2018-10-24,CONN-C310-HARNESS,885,30,3.2
2018-10-25,CONN-C310-HARNESS,896,30,3.2
2018-10-26,CONN-C310-HARNESS,818,30,3.2
2018-10-27,CONN-C310-HARNESS,524,30,3.2
2018-10-28,CONN-C310-HARNESS,646,30,3.2
2018-10-29,CONN-C310-HARNESS,955,30,3.2
2018-10-30,CONN-C310-HARNESS,816,30,3.2
2018-10-31,CONN-C310-HARNESS,960,30,3.2
2018-11-01,CONN-C310-HARNESS,888,30,3.2
2018-11-02,CONN-C310-HARNESS,872,30,3.2
2018-11-03,CONN-C310-HARNESS,588,30,3.2
2018-11-04,CONN-C310-HARNESS,534,30,3.2
2018-11-05,CONN-C310-HARNESS,925,30,3.2
2018-11-06,CONN-C310-HARNESS,828,30,3.2
2018-11-07,CONN-C310-HARNESS,827,30,3.2
2018-11-08,CONN-C310-HARNESS,925,30,3.2
2018-11-09,CONN-C310-HARNESS,766,30,3.2
2018-11-10,CONN-C310-HARNESS,525,30,3.2
2018-11-11,CONN-C310-HARNESS,607,30,3.2
2018-11-12,CONN-C310-HARNESS,885,30,3.2
2018-11-13,CONN-C310-HARNESS,895,30,3.2
2018-11-14,CONN-C310-HARNESS,852,30,3.2
2018-11-15,CONN-C310-HARNESS,1007,30,3.2
2018-11-16,CONN-C310-HARNESS,855,30,3.2
2018-11-17,CONN-C310-HARNESS,594,30,3.2
2018-11-18,CONN-C310-HARNESS,563,30,3.2
2018-11-19,CONN-C310-HARNESS,873,30,3.2
2018-11-20,CONN-C310-HARNESS,900,30,3.2
2018-11-21,CONN-C310-HARNESS,932,30,3.2
2018-11-22,CONN-C310-HARNESS,784,30,3.2
2018-11-23,CONN-C310-HARNESS,852,30,3.2
2018-11-24,CONN-C310-HARNESS,630,30,3.2
2018-11-25,CONN-C310-HARNESS,638,30,3.2
2018-11-26,CONN-C310-HARNESS,865,30,3.2
2018-11-27,CONN-C310-HARNESS,894,30,3.2
2018-11-28,CONN-C310-HARNESS,819,30,3.2
2018-11-29,CONN-C310-HARNESS,949,30,3.2
2018-11-30,CONN-C310-HARNESS,918,30,3.2
2018-12-01,CONN-C310-HARNESS,530,30,3.2
2018-12-02,CONN-C310-HARNESS,545,30,3.2
2018-12-03,CONN-C310-HARNESS,805,30,3.2
2018-12-04,CONN-C310-HARNESS,900,30,3.2
2018-12-05,CONN-C310-HARNESS,792,30,3.2
2018-12-06,CONN-C310-HARNESS,844,30,3.2
2018-12-07,CONN-C310-HARNESS,888,30,3.2
2018-12-08,CONN-C310-HARNESS,600,30,3.2
2018-12-09,CONN-C310-HARNESS,618,30,3.2
2018-12-10,CONN-C310-HARNESS,804,30,3.2
2018-12-11,CONN-C310-HARNESS,895,30,3.2
2018-12-12,CONN-C310-HARNESS,828,30,3.2
2018-12-13,CONN-C310-HARNESS,844,30,3.2
2018-12-14,CONN-C310-HARNESS,875,30,3.2
2018-12-15,CONN-C310-HARNESS,609,30,3.2
2018-12-16,CONN-C310-HARNESS,605,30,3.2
2018-12-17,CONN-C310-HARNESS,821,30,3.2
2018-12-18,CONN-C310-HARNESS,845,30,3.2
2018-12-19,CONN-C310-HARNESS,862,30,3.2
2018-12-20,CONN-C310-HARNESS,786,30,3.2
2018-12-21,CONN-C310-HARNESS,836,30,3.2
2018-12-22,CONN-C310-HARNESS,624,30,3.2
2018-12-23,CONN-C310-HARNESS,533,30,3.2
2018-12-24,CONN-C310-HARNESS,925,30,3.2
2018-12-25,CONN-C310-HARNESS,931,30,3.2
2018-12-26,CONN-C310-HARNESS,793,30,3.2
2018-12-27,CONN-C310-HARNESS,936,30,3.2
2018-12-28,CONN-C310-HARNESS,853,30,3.2
2018-12-29,CONN-C310-HARNESS,626,30,3.2
2018-12-30,CONN-C310-HARNESS,575,30,3.2
2018-12-31,CONN-C310-HARNESS,912,30,3.2
2019-01-01,CONN-C310-HARNESS,883,30,3.2
2019-01-02,CONN-C310-HARNESS,816,30,3.2
2019-01-03,CONN-C310-HARNESS,798,30,3.2
2019-01-04,CONN-C310-HARNESS,782,30,3.2
2019-01-05,CONN-C310-HARNESS,614,30,3.2
2019-01-06,CONN-C310-HARNESS,635,30,3.2
2019-01-07,CONN-C310-HARNESS,899,30,3.2
2019-01-08,CONN-C310-HARNESS,857,30,3.2
2019-01-09,CONN-C310-HARNESS,800,30,3.2
2019-01-10,CONN-C310-HARNESS,827,30,3.2
2019-01-11,CONN-C310-HARNESS,928,30,3.2
2019-01-12,CONN-C310-HARNESS,579,30,3.2
2019-01-13,CONN-C310-HARNESS,613,30,3.2
2019-01-14,CONN-C310-HARNESS,806,30,3.2
2019-01-15,CONN-C310-HARNESS,884,30,3.2
2019-01-16,CONN-C310-HARNESS,841,30,3.2
2019-01-17,CONN-C310-HARNESS,924,30,3.2
2019-01-18,CONN-C310-HARNESS,909,30,3.2
2019-01-19,CONN-C310-HARNESS,580,30,3.2
2019-01-20,CONN-C310-HARNESS,600,30,3.2
2019-01-21,CONN-C310-HARNESS,838,30,3.2
2019-01-22,CONN-C310-HARNESS,790,30,3.2
2019-01-23,CONN-C310-HARNESS,821,30,3.2
2019-01-24,CONN-C310-HARNESS,880,30,3.2
2019-01-25,CONN-C310-HARNESS,887,30,3.2
2019-01-26,CONN-C310-HARNESS,617,30,3.2
2019-01-27,CONN-C310-HARNESS,592,30,3.2
2019-01-28,CONN-C310-HARNESS,922,30,3.2
2019-01-29,CONN-C310-HARNESS,874,30,3.2
2019-01-30,CONN-C310-HARNESS,910,30,3.2
2019-01-31,CONN-C310-HARNESS,774,30,3.2
2019-02-01,CONN-C310-HARNESS,656,30,3.2
2019-02-02,CONN-C310-HARNESS,626,30,3.2
2019-02-03,CONN-C310-HARNESS,532,30,3.2
2019-02-04,CONN-C310-HARNESS,861,30,3.2
2019-02-05,CONN-C310-HARNESS,856,30,3.2
2019-02-06,CONN-C310-HARNESS,960,30,3.2
2019-02-07,CONN-C310-HARNESS,895,30,3.2
2019-02-08,CONN-C310-HARNESS,883,30,3.2
2019-02-09,CONN-C310-HARNESS,658,30,3.2
2019-02-10,CONN-C310-HARNESS,632,30,3.2
2019-02-11,CONN-C310-HARNESS,849,30,3.2
2019-02-12,CONN-C310-HARNESS,933,30,3.2
2019-02-13,CONN-C310-HARNESS,814,30,3.2
2019-02-14,CONN-C310-HARNESS,893,30,3.2
2019-02-15,CONN-C310-HARNESS,790,30,3.2
2019-02-16,CONN-C310-HARNESS,624,30,3.2
2019-02-17,CONN-C310-HARNESS,624,30,3.2
2019-02-18,CONN-C310-HARNESS,968,30,3.2
2019-02-19,CONN-C310-HARNESS,790,30,3.2
2019-02-20,CONN-C310-HARNESS,843,30,3.2
2019-02-21,CONN-C310-HARNESS,922,30,3.2
2019-02-22,CONN-C310-HARNESS,895,30,3.2
2019-02-23,CONN-C310-HARNESS,624,30,3.2
2019-02-24,CONN-C310-HARNESS,561,30,3.2
2019-02-25,CONN-C310-HARNESS,845,30,3.2
2019-02-26,CONN-C310-HARNESS,946,30,3.2
2019-02-27,CONN-C310-HARNESS,875,30,3.2
2019-02-28,CONN-C310-HARNESS,899,30,3.2
2019-03-01,CONN-C310-HARNESS,872,30,3.2
2019-03-02,CONN-C310-HARNESS,550,30,3.2
2019-03-03,CONN-C310-HARNESS,667,30,3.2
2019-03-04,CONN-C310-HARNESS,907,30,3.2
2019-03-05,CONN-C310-HARNESS,1006,30,3.2
2019-03-06,CONN-C310-HARNESS,824,30,3.2
2019-03-07,CONN-C310-HARNESS,925,30,3.2
2019-03-08,CONN-C310-HARNESS,808,30,3.2
2019-03-09,CONN-C310-HARNESS,625,30,3.2
2019-03-10,CONN-C310-HARNESS,670,30,3.2
2019-03-11,CONN-C310-HARNESS,767,30,3.2
2019-03-12,CONN-C310-HARNESS,870,30,3.2
2019-03-13,CONN-C310-HARNESS,851,30,3.2
2019-03-14,CONN-C310-HARNESS,843,30,3.2
2019-03-15,CONN-C310-HARNESS,903,30,3.2
2019-03-16,CONN-C310-HARNESS,679,30,3.2
2019-03-17,CONN-C310-HARNESS,611,30,3.2
2019-03-18,CONN-C310-HARNESS,894,30,3.2
2019-03-19,CONN-C310-HARNESS,890,30,3.2
2019-03-20,CONN-C310-HARNESS,884,30,3.2
2019-03-21,CONN-C310-HARNESS,824,30,3.2
2019-03-22,CONN-C310-HARNESS,945,30,3.2
2019-03-23,CONN-C310-HARNESS,635,30,3.2
2019-03-24,CONN-C310-HARNESS,641,30,3.2
2019-03-25,CONN-C310-HARNESS,840,30,3.2
2019-03-26,CONN-C310-HARNESS,860,30,3.2
2019-03-27,CONN-C310-HARNESS,876,30,3.2
2019-03-28,CONN-C310-HARNESS,801,30,3.2
2019-03-29,CONN-C310-HARNESS,793,30,3.2
2019-03-30,CONN-C310-HARNESS,587,30,3.2
2019-03-31,CONN-C310-HARNESS,649,30,3.2
2019-04-01,CONN-C310-HARNESS,851,30,3.2
2019-04-02,CONN-C310-HARNESS,831,30,3.2
2019-04-03,CONN-C310-HARNESS,842,30,3.2
2019-04-04,CONN-C310-HARNESS,862,30,3.2
2019-04-05,CONN-C310-HARNESS,868,30,3.2
2019-04-06,CONN-C310-HARNESS,740,30,3.2
2019-04-07,CONN-C310-HARNESS,679,30,3.2
2019-04-08,CONN-C310-HARNESS,944,30,3.2
2019-04-09,CONN-C310-HARNESS,952,30,3.2
2019-04-10,CONN-C310-HARNESS,833,30,3.2
2019-04-11,CONN-C310-HARNESS,821,30,3.2
2019-04-12,CONN-C310-HARNESS,827,30,3.2
2019-04-13,CONN-C310-HARNESS,695,30,3.2
2019-04-14,CONN-C310-HARNESS,592,30,3.2
2019-04-15,CONN-C310-HARNESS,819,30,3.2
2019-04-16,CONN-C310-HARNESS,865,30,3.2
2019-04-17,CONN-C310-HARNESS,875,30,3.2
2019-04-18,CONN-C310-HARNESS,903,30,3.2
2019-04-19,CONN-C310-HARNESS,903,30,3.2
2019-04-20,CONN-C310-HARNESS,577,30,3.2
2019-04-21,CONN-C310-HARNESS,660,30,3.2
2019-04-22,CONN-C310-HARNESS,854,30,3.2
2019-04-23,CONN-C310-HARNESS,881,30,3.2
2019-04-24,CONN-C310-HARNESS,927,30,3.2
2019-04-25,CONN-C310-HARNESS,854,30,3.2
2019-04-26,CONN-C310-HARNESS,858,30,3.2
2019-04-27,CONN-C310-HARNESS,655,30,3.2
2019-04-28,CONN-C310-HARNESS,576,30,3.2
2019-04-29,CONN-C310-HARNESS,869,30,3.2
2019-04-30,CONN-C310-HARNESS,921,30,3.2
2019-05-01,CONN-C310-HARNESS,1003,30,3.2
2019-05-02,CONN-C310-HARNESS,924,30,3.2
2019-05-03,CONN-C310-HARNESS,916,30,3.2
2019-05-04,CONN-C310-HARNESS,653,30,3.2
2019-05-05,CONN-C310-HARNESS,565,30,3.2
2019-05-06,CONN-C310-HARNESS,897,30,3.2
2019-05-07,CONN-C310-HARNESS,890,30,3.2
2019-05-08,CONN-C310-HARNESS,909,30,3.2
2019-05-09,CONN-C310-HARNESS,898,30,3.2
2019-05-10,CONN-C310-HARNESS,913,30,3.2
2019-05-11,CONN-C310-HARNESS,607,30,3.2
2019-05-12,CONN-C310-HARNESS,628,30,3.2
2019-05-13,CONN-C310-HARNESS,825,30,3.2
2019-05-14,CONN-C310-HARNESS,875,30,3.2
2019-05-15,CONN-C310-HARNESS,970,30,3.2
2019-05-16,CONN-C310-HARNESS,911,30,3.2
2019-05-17,CONN-C310-HARNESS,892,30,3.2
2019-05-18,CONN-C310-HARNESS,730,30,3.2
2019-05-19,CONN-C310-HARNESS,551,30,3.2
2019-05-20,CONN-C310-HARNESS,833,30,3.2
2019-05-21,CONN-C310-HARNESS,989,30,3.2
2019-05-22,CONN-C310-HARNESS,897,30,3.2
2019-05-23,CONN-C310-HARNESS,881,30,3.2
2019-05-24,CONN-C310-HARNESS,829,30,3.2
2019-05-25,CONN-C310-HARNESS,651,30,3.2
2019-05-26,CONN-C310-HARNESS,657,30,3.2
2019-05-27,CONN-C310-HARNESS,835,30,3.2
2019-05-28,CONN-C310-HARNESS,888,30,3.2
2019-05-29,CONN-C310-HARNESS,878,30,3.2
2019-05-30,CONN-C310-HARNESS,910,30,3.2
2019-05-31,CONN-C310-HARNESS,835,30,3.2
2019-06-01,CONN-C310-HARNESS,697,30,3.2
2019-06-02,CONN-C310-HARNESS,678,30,3.2
2019-06-03,CONN-C310-HARNESS,877,30,3.2
2019-06-04,CONN-C310-HARNESS,886,30,3.2
2019-06-05,CONN-C310-HARNESS,891,30,3.2
2019-06-06,CONN-C310-HARNESS,856,30,3.2
2019-06-07,CONN-C310-HARNESS,875,30,3.2
2019-06-08,CONN-C310-HARNESS,615,30,3.2
2019-06-09,CONN-C310-HARNESS,718,30,3.2
2019-06-10,CONN-C310-HARNESS,952,30,3.2
2019-06-11,CONN-C310-HARNESS,952,30,3.2
2019-06-12,CONN-C310-HARNESS,921,30,3.2
2019-06-13,CONN-C310-HARNESS,840,30,3.2
2019-06-14,CONN-C310-HARNESS,899,30,3.2
2019-06-15,CONN-C310-HARNESS,685,30,3.2
2019-06-16,CONN-C310-HARNESS,562,30,3.2
2019-06-17,CONN-C310-HARNESS,938,30,3.2
2019-06-18,CONN-C310-HARNESS,1031,30,3.2
2019-06-19,CONN-C310-HARNESS,962,30,3.2
2019-06-20,CONN-C310-HARNESS,981,30,3.2
2019-06-21,CONN-C310-HARNESS,916,30,3.2
2019-06-22,CONN-C310-HARNESS,686,30,3.2
2019-06-23,CONN-C310-HARNESS,594,30,3.2
2019-06-24,CONN-C310-HARNESS,949,30,3.2
2019-06-25,CONN-C310-HARNESS,941,30,3.2
2019-06-26,CONN-C310-HARNESS,922,30,3.2
2019-06-27,CONN-C310-HARNESS,979,30,3.2
2019-06-28,CONN-C310-HARNESS,877,30,3.2
2019-06-29,CONN-C310-HARNESS,625,30,3.2
2019-06-30,CONN-C310-HARNESS,640,30,3.2
2019-07-01,CONN-C310-HARNESS,851,30,3.2
2019-07-02,CONN-C310-HARNESS,921,30,3.2
2019-07-03,CONN-C310-HARNESS,814,30,3.2
2019-07-04,CONN-C310-HARNESS,967,30,3.2
2019-07-05,CONN-C310-HARNESS,912,30,3.2
2019-07-06,CONN-C310-HARNESS,608,30,3.2
2019-07-07,CONN-C310-HARNESS,591,30,3.2
2019-07-08,CONN-C310-HARNESS,898,30,3.2
2019-07-09,CONN-C310-HARNESS,949,30,3.2
2019-07-10,CONN-C310-HARNESS,942,30,3.2
2019-07-11,CONN-C310-HARNESS,873,30,3.2
2019-07-12,CONN-C310-HARNESS,866,30,3.2
2019-07-13,CONN-C310-HARNESS,675,30,3.2
2019-07-14,CONN-C310-HARNESS,600,30,3.2
2019-07-15,CONN-C310-HARNESS,917,30,3.2
2019-07-16,CONN-C310-HARNESS,921,30,3.2
2019-07-17,CONN-C310-HARNESS,932,30,3.2
2019-07-18,CONN-C310-HARNESS,963,30,3.2
2019-07-19,CONN-C310-HARNESS,846,30,3.2
2019-07-20,CONN-C310-HARNESS,536,30,3.2
2019-07-21,CONN-C310-HARNESS,611,30,3.2
2019-07-22,CONN-C310-HARNESS,1016,30,3.2
2019-07-23,CONN-C310-HARNESS,1029,30,3.2
2019-07-24,CONN-C310-HARNESS,1019,30,3.2
2019-07-25,CONN-C310-HARNESS,908,30,3.2
2019-07-26,CONN-C310-HARNESS,821,30,3.2
2019-07-27,CONN-C310-HARNESS,515,30,3.2
2019-07-28,CONN-C310-HARNESS,610,30,3.2
2019-07-29,CONN-C310-HARNESS,910,30,3.2
2019-07-30,CONN-C310-HARNESS,992,30,3.2
2019-07-31,CONN-C310-HARNESS,969,30,3.2
2019-08-01,CONN-C310-HARNESS,934,30,3.2
2019-08-02,CONN-C310-HARNESS,873,30,3.2
2019-08-03,CONN-C310-HARNESS,592,30,3.2
2019-08-04,CONN-C310-HARNESS,659,30,3.2
2019-08-05,CONN-C310-HARNESS,960,30,3.2
2019-08-06,CONN-C310-HARNESS,943,30,3.2
2019-08-07,CONN-C310-HARNESS,864,30,3.2
2019-08-08,CONN-C310-HARNESS,957,30,3.2
2019-08-09,CONN-C310-HARNESS,945,30,3.2
2019-08-10,CONN-C310-HARNESS,586,30,3.2
2019-08-11,CONN-C310-HARNESS,602,30,3.2
2019-08-12,CONN-C310-HARNESS,959,30,3.2
2019-08-13,CONN-C310-HARNESS,908,30,3.2
2019-08-14,CONN-C310-HARNESS,1008,30,3.2
2019-08-15,CONN-C310-HARNESS,948,30,3.2
2019-08-16,CONN-C310-HARNESS,894,30,3.2
2019-08-17,CONN-C310-HARNESS,644,30,3.2
2019-08-18,CONN-C310-HARNESS,648,30,3.2
2019-08-19,CONN-C310-HARNESS,880,30,3.2
2019-08-20,CONN-C310-HARNESS,870,30,3.2
2019-08-21,CONN-C310-HARNESS,959,30,3.2
2019-08-22,CONN-C310-HARNESS,967,30,3.2
2019-08-23,CONN-C310-HARNESS,953,30,3.2
2019-08-24,CONN-C310-HARNESS,727,30,3.2
2019-08-25,CONN-C310-HARNESS,614,30,3.2
2019-08-26,CONN-C310-HARNESS,1012,30,3.2
2019-08-27,CONN-C310-HARNESS,870,30,3.2
2019-08-28,CONN-C310-HARNESS,864,30,3.2
2019-08-29,CONN-C310-HARNESS,823,30,3.2
2019-08-30,CONN-C310-HARNESS,895,30,3.2
2019-08-31,CONN-C310-HARNESS,616,30,3.2
2019-09-01,CONN-C310-HARNESS,672,30,3.2
2019-09-02,CONN-C310-HARNESS,933,30,3.2
2019-09-03,CONN-C310-HARNESS,854,30,3.2
2019-09-04,CONN-C310-HARNESS,898,30,3.2
2019-09-05,CONN-C310-HARNESS,899,30,3.2
2019-09-06,CONN-C310-HARNESS,822,30,3.2
2019-09-07,CONN-C310-HARNESS,590,30,3.2
2019-09-08,CONN-C310-HARNESS,601,30,3.2
2019-09-09,CONN-C310-HARNESS,998,30,3.2
2019-09-10,CONN-C310-HARNESS,930,30,3.2
2019-09-11,CONN-C310-HARNESS,956,30,3.2
2019-09-12,CONN-C310-HARNESS,837,30,3.2
2019-09-13,CONN-C310-HARNESS,985,30,3.2
2019-09-14,CONN-C310-HARNESS,715,30,3.2
2019-09-15,CONN-C310-HARNESS,534,30,3.2
2019-09-16,CONN-C310-HARNESS,881,30,3.2
2019-09-17,CONN-C310-HARNESS,947,30,3.2
2019-09-18,CONN-C310-HARNESS,955,30,3.2
2019-09-19,CONN-C310-HARNESS,883,30,3.2
2019-09-20,CONN-C310-HARNESS,903,30,3.2
2019-09-21,CONN-C310-HARNESS,611,30,3.2
2019-09-22,CONN-C310-HARNESS,650,30,3.2
2019-09-23,CONN-C310-HARNESS,986,30,3.2
2019-09-24,CONN-C310-HARNESS,878,30,3.2
2019-09-25,CONN-C310-HARNESS,975,30,3.2
2019-09-26,CONN-C310-HARNESS,877,30,3.2
2019-09-27,CONN-C310-HARNESS,874,30,3.2
2019-09-28,CONN-C310-HARNESS,689,30,3.2
2019-09-29,CONN-C310-HARNESS,695,30,3.2
2019-09-30,CONN-C310-HARNESS,967,30,3.2
2019-10-01,CONN-C310-HARNESS,848,30,3.2
2019-10-02,CONN-C310-HARNESS,895,30,3.2
2019-10-03,CONN-C310-HARNESS,967,30,3.2
2019-10-04,CONN-C310-HARNESS,925,30,3.2
2019-10-05,CONN-C310-HARNESS,587,30,3.2
2019-10-06,CONN-C310-HARNESS,672,30,3.2
2019-10-07,CONN-C310-HARNESS,885,30,3.2
2019-10-08,CONN-C310-HARNESS,1024,30,3.2
2019-10-09,CONN-C310-HARNESS,1011,30,3.2
2019-10-10,CONN-C310-HARNESS,959,30,3.2
2019-10-11,CONN-C310-HARNESS,1002,30,3.2
2019-10-12,CONN-C310-HARNESS,653,30,3.2
2019-10-13,CONN-C310-HARNESS,692,30,3.2
2019-10-14,CONN-C310-HARNESS,1010,30,3.2
2019-10-15,CONN-C310-HARNESS,943,30,3.2
2019-10-16,CONN-C310-HARNESS,916,30,3.2
2019-10-17,CONN-C310-HARNESS,837,30,3.2
2019-10-18,CONN-C310-HARNESS,927,30,3.2
2019-10-19,CONN-C310-HARNESS,698,30,3.2
2019-10-20,CONN-C310-HARNESS,705,30,3.2
2019-10-21,CONN-C310-HARNESS,961,30,3.2
2019-10-22,CONN-C310-HARNESS,904,30,3.2
2019-10-23,CONN-C310-HARNESS,826,30,3.2
2019-10-24,CONN-C310-HARNESS,908,30,3.2
2019-10-25,CONN-C310-HARNESS,919,30,3.2
2019-10-26,CONN-C310-HARNESS,638,30,3.2
2019-10-27,CONN-C310-HARNESS,690,30,3.2
2019-10-28,CONN-C310-HARNESS,1047,30,3.2
2019-10-29,CONN-C310-HARNESS,945,30,3.2
2019-10-30,CONN-C310-HARNESS,927,30,3.2
2019-10-31,CONN-C310-HARNESS,926,30,3.2
2019-11-01,CONN-C310-HARNESS,947,30,3.2
2019-11-02,CONN-C310-HARNESS,613,30,3.2
2019-11-03,CONN-C310-HARNESS,666,30,3.2
2019-11-04,CONN-C310-HARNESS,967,30,3.2
2019-11-05,CONN-C310-HARNESS,955,30,3.2
2019-11-06,CONN-C310-HARNESS,969,30,3.2
2019-11-07,CONN-C310-HARNESS,968,30,3.2
2019-11-08,CONN-C310-HARNESS,848,30,3.2
2019-11-09,CONN-C310-HARNESS,697,30,3.2
2019-11-10,CONN-C310-HARNESS,626,30,3.2
2019-11-11,CONN-C310-HARNESS,887,30,3.2
2019-11-12,CONN-C310-HARNESS,887,30,3.2
2019-11-13,CONN-C310-HARNESS,973,30,3.2
2019-11-14,CONN-C310-HARNESS,937,30,3.2
2019-11-15,CONN-C310-HARNESS,858,30,3.2
2019-11-16,CONN-C310-HARNESS,692,30,3.2
2019-11-17,CONN-C310-HARNESS,587,30,3.2
2019-11-18,CONN-C310-HARNESS,960,30,3.2
2019-11-19,CONN-C310-HARNESS,966,30,3.2
2019-11-20,CONN-C310-HARNESS,1002,30,3.2
2019-11-21,CONN-C310-HARNESS,1052,30,3.2
2019-11-22,CONN-C310-HARNESS,880,30,3.2
2019-11-23,CONN-C310-HARNESS,666,30,3.2
2019-11-24,CONN-C310-HARNESS,654,30,3.2
2019-11-25,CONN-C310-HARNESS,981,30,3.2
2019-11-26,CONN-C310-HARNESS,969,30,3.2
2019-11-27,CONN-C310-HARNESS,939,30,3.2
2019-11-28,CONN-C310-HARNESS,935,30,3.2
2019-11-29,CONN-C310-HARNESS,898,30,3.2
2019-11-30,CONN-C310-HARNESS,727,30,3.2
2019-12-01,CONN-C310-HARNESS,698,30,3.2
2019-12-02,CONN-C310-HARNESS,1011,30,3.2
2019-12-03,CONN-C310-HARNESS,943,30,3.2
2019-12-04,CONN-C310-HARNESS,924,30,3.2
2019-12-05,CONN-C310-HARNESS,900,30,3.2
2019-12-06,CONN-C310-HARNESS,979,30,3.2
2019-12-07,CONN-C310-HARNESS,614,30,3.2
2019-12-08,CONN-C310-HARNESS,773,30,3.2
2019-12-09,CONN-C310-HARNESS,886,30,3.2
2019-12-10,CONN-C310-HARNESS,973,30,3.2
